6.303168900296260091e+00,7.689143679770987783e-01,9.831119153000134059e-01,1.709580250889902064e+00,1.114558646687107898e-02,8.149624093567644195e+03,2.411008199110064795e-02
1.331114899420598618e+01,6.107453379925357195e-01,2.227906395659112526e+00,3.128870449960261535e-01,1.061145998358422118e-02,1.189020983148462255e+04,1.266605174867723588e-02
1.199079557840075694e+01,8.163748541746089771e-01,2.063806807793014286e+00,2.950151707504334642e+00,7.305280939071247780e-03,1.732993400533634122e+04,1.332289381249125715e-02
4.271723497606837228e+00,6.691991024377877961e-01,1.130873519356319967e+00,5.069259058278363650e-01,5.345246199884307568e-03,1.855475879334193451e+04,2.080560348717983010e-02
3.447310102791211417e+00,9.833732484785357997e-01,1.845124151340930663e+00,1.436746202150759100e+00,1.322457402975692545e-02,5.789874372801564277e+03,2.234798435893911930e-02
1.327999421957491677e+01,6.099441192539860612e-01,7.655924656405153073e-01,6.069672735207695125e-01,4.578097374837207870e-03,1.163513198618738352e+04,2.474877564322821091e-02
1.393365249550149088e+01,1.069015473822632956e+00,2.562638457393235925e+00,2.551592919571741724e+00,1.141737480971966034e-02,1.890984918190471944e+04,1.153944572296535312e-02
5.718611972388557341e+00,9.154371120352222668e-01,1.906437305876218513e+00,2.464312911162117814e+00,1.635424609193148740e-03,1.139568670606772321e+04,1.487125375452581430e-02
5.551528575273057875e+00,9.229386539649749865e-01,2.585377397027674995e-01,5.330588064929177028e-01,1.036744320393927221e-02,1.810256664530282796e+04,1.637701189569819651e-02
1.258026167761312308e+01,1.079176141373086040e+00,2.749995575896229560e+00,2.124113091185827251e+00,1.121191989211245757e-02,1.108493906469760623e+04,2.137796053727360202e-02
1.311928069793332163e+01,6.597329730201795250e-01,1.592554653091185157e+00,3.816793148777886113e-01,3.929394142616783950e-03,1.193961137914210121e+04,2.233793548781071170e-02
1.449970160756866555e+01,1.042434215880330362e+00,2.282989532332027505e+00,1.222090726775254543e-01,9.046282098380976217e-03,1.864278542455800198e+04,1.560883993725954190e-02
4.497684665606762167e+00,1.079690410823785029e+00,2.955925150602027873e-01,5.232531306016072747e-01,6.709794534489669365e-03,1.232645412949819365e+04,2.149666550527855324e-02
1.374906087163165402e+01,7.883684520950776653e-01,3.483023795227466884e-02,2.066510390467523273e+00,1.010056787005705198e-02,1.702449923072850652e+04,2.016739198889490325e-02
7.281903259377482840e+00,6.170518565159452962e-01,1.871161303275539201e+00,2.484216102163859574e+00,1.463803594263790586e-02,1.261020512602860981e+04,1.068310270724322393e-02
3.750775962766981664e+00,7.115793842684826620e-01,9.872667992290343197e-02,5.101871989039787891e-01,1.601788287752027758e-03,7.490840511587595756e+03,1.801218618451828207e-02
8.911250073682591477e+00,1.059171890095673252e+00,5.284910821603412412e-01,4.777309272384214767e-01,4.716532146265071945e-03,6.356673594684023556e+03,2.146696669569162635e-02
1.458683327888736159e+01,6.397385121782545037e-01,1.141820886709584038e+00,2.272083899162849807e+00,1.093523723850050103e-02,1.919199316422534685e+04,1.548229433378582598e-02
5.732759013832056993e+00,6.024498516548677518e-01,2.644155386170986777e+00,1.060261635496217769e+00,1.415615118304473438e-02,1.065772766980427696e+04,1.626196028675141667e-02
5.240662140085398768e+00,7.367298692899749701e-01,9.251860655371174635e-01,2.788355768304036086e+00,3.498836514942293193e-03,9.523521788614363686e+03,2.010445397932764805e-02
1.185888391443125300e+01,7.515857145645242765e-01,2.168595554456313579e+00,7.177114723734749901e-01,1.433559841223714867e-03,1.496959401445557705e+04,1.638000610402651561e-02
8.994712331325107613e+00,9.147003706895000530e-01,1.003351561105623846e+00,2.273991183647225411e-01,5.337079021091568377e-03,8.197677719163828442e+03,2.130200143208081653e-02
8.481184989265443619e+00,1.065782598220132771e+00,4.263065161186475882e-02,2.887224987370113460e+00,1.332506276288104169e-03,5.595261739908868549e+03,2.369192154886359120e-02
6.374918297072589723e+00,7.947856955058401063e-01,2.053804974486732604e+00,2.739998183007932853e-01,1.799332437671768026e-03,8.027009227303314219e+03,1.205592473041583977e-02
8.117956466767630275e+00,6.834447353655607182e-01,2.878211859256305072e+00,1.123925542001920741e+00,1.020915919652680762e-02,1.917053879238863010e+04,2.289045506943486463e-02
1.132738451790153533e+01,6.376161247070470939e-01,2.258065898205282862e-01,4.666214028122537272e-01,5.290547611045728384e-03,1.206499940202723155e+04,1.528415663050779194e-02
9.659733799960147138e+00,9.649622965214812442e-01,2.608044654190956324e-01,1.275924209337593318e+00,1.093911150333556209e-02,1.320894601620550930e+04,1.717419072542571840e-02
8.319161671371080757e+00,6.307102602355354470e-01,1.428935832614167900e+00,9.575268755213925398e-02,4.183290853833788493e-03,1.708414975693656379e+04,1.295929164439246946e-02
1.368033961870383841e+01,8.842953674855966728e-01,2.313901663504439821e+00,2.658529152033554332e+00,2.390045196186990628e-03,1.915168510296733803e+04,1.561868604278849118e-02
4.785516866017318627e+00,9.802807393890029530e-01,2.375024907646874794e+00,1.388263691401129485e+00,9.729145447877670522e-03,1.945239367071007291e+04,1.519587935061438889e-02
6.522995557368481911e+00,7.249905117739754434e-01,7.820099070411994369e-01,2.980874084611127017e+00,5.532982637283153857e-03,1.596656643815365533e+04,2.060873200872551797e-02
4.830040289171017243e+00,9.913250960649457877e-01,7.963983601236095389e-01,2.321692320516821617e+00,5.936248574264123973e-03,5.033657600027037006e+03,2.454531262063491814e-02
7.809656328331810116e+00,8.535214246353017842e-01,3.924622954591470148e-01,9.382702866989764967e-01,1.041146443355419823e-02,1.513065774339635209e+04,2.235020102059347841e-02
6.128664573305319330e+00,5.893046198498789190e-01,2.854216129474088426e+00,3.901248495425624907e-01,5.586824160920354949e-03,1.029365661441760312e+04,1.586549095378638613e-02
1.397077818094965806e+01,6.635791367482540837e-01,1.278330409191583472e+00,9.278264008708432264e-01,1.335871838000324057e-03,1.264029837072328883e+04,2.237354716027475238e-02
1.094961645055978572e+01,9.309325077557633055e-01,2.542657741028817586e+00,1.887732004572419409e-01,3.153913054416407520e-03,1.420418536355738070e+04,2.394496158646804151e-02
1.282693510698135242e+01,9.176268445241181348e-01,2.099284115175505505e+00,2.403311519832341148e+00,4.051434177029052466e-03,1.059842902961702748e+04,1.325089593282910427e-02
7.182412543726322873e+00,5.729440824524983933e-01,2.775824333218130935e+00,2.885587953439628706e+00,1.031204120382836140e-02,1.535014659307431248e+04,2.329827727425566597e-02
9.733959529854605108e+00,9.045721106665529643e-01,2.087515418765573116e+00,2.385779621311833854e+00,1.337823731835464589e-02,1.867785579802667780e+04,1.575314492641394226e-02
9.576777882310848256e+00,1.018040324090992987e+00,2.818447388557894229e+00,2.562744718902668861e+00,6.127604449900423376e-03,1.774571004858092056e+04,1.862671539396913017e-02
9.494977762841887881e+00,8.128182135116737150e-01,1.035103761613551110e-01,2.196380780921273868e+00,1.139730744211148519e-02,7.888207873961149744e+03,2.028206123998095578e-02
3.466441363281506760e+00,6.493598871545409601e-01,2.150685066420548353e+00,1.217835736936514923e+00,1.229997523293982487e-02,1.228046643311543448e+04,1.787491206844207120e-02
7.484691798718863254e+00,8.446283238321283804e-01,1.270546526627406747e+00,1.031940959602573260e+00,1.392197317968752943e-02,8.964148372491667033e+03,2.456901048303079121e-02
7.196415636530955950e+00,9.828771032164420607e-01,1.830737281893229706e+00,1.057097546614376993e-01,1.041856586283987710e-02,1.150766464462486510e+04,1.482877328685254167e-02
1.036091550671138251e+01,5.954719454623745856e-01,2.641628850113762361e+00,1.693626743714639504e+00,2.826846270224933622e-03,1.492251510741567108e+04,1.899747058926243293e-02
1.214875061517481747e+01,7.150349162936301406e-01,2.286736662402204967e+00,1.114426465061387539e+00,1.128118953621380996e-02,1.043876470753895410e+04,2.450834029048007054e-02
8.636201813584698073e+00,7.677715581156039359e-01,1.112610899769993500e+00,2.506070103980373887e+00,1.095385622456708508e-02,1.360505333919900659e+04,2.462081807009556741e-02
8.525357819710304597e+00,5.952179192160647059e-01,7.245318133485256773e-01,1.403691523774798000e+00,6.113117040779198971e-03,1.499494652055950064e+04,1.953350158703327788e-02
1.114492439539182378e+01,6.685393913911799046e-01,2.936611395814788139e+00,1.851510530132568277e+00,1.820078456823229565e-03,6.978885728405144619e+03,1.949798748155790948e-02
1.272641004548816746e+01,8.053955131337039441e-01,1.071016130688499324e+00,2.777360904382939921e+00,6.208101471775432680e-03,1.723330657762621559e+04,2.379627026653799785e-02
7.913321212099867275e+00,1.071269966569669219e+00,2.111264521184624599e+00,2.022521089113886728e+00,1.022814642270054517e-02,5.821007848863642721e+03,2.489356570098028715e-02
9.084201944383426763e+00,9.546025833207034683e-01,2.768230342973552638e+00,1.206924193120071820e+00,1.119753753953737357e-02,8.326386239638244660e+03,1.142820011705212267e-02
7.361267734202958657e+00,7.868752970862168405e-01,9.732605485499609133e-01,1.601728625069951117e-01,2.934776695219087211e-03,1.657440659787601180e+04,1.767007594815214744e-02
4.444421921038176571e+00,6.045074859506006648e-01,4.624945407555330901e-01,1.477246625907546740e+00,4.135097396272789660e-03,1.271474972053666352e+04,1.362397606057548678e-02
7.082119602333055042e+00,6.777984316710076174e-01,2.103238849721780213e+00,9.570361161217015855e-01,1.459675909079225994e-02,6.509181694799141951e+03,2.312839768977490579e-02
3.967986233458256962e+00,7.368176887120951868e-01,2.001225465452765029e+00,7.701712080969773389e-02,4.392787780576234286e-03,1.379616916851838323e+04,2.322948911140830519e-02
8.912226013414269232e+00,8.466649210491334898e-01,1.046722288018846259e+00,1.269898774962695542e+00,1.384437601422262507e-02,5.940085978715778765e+03,2.324859908574533965e-02
1.479447711658745668e+01,1.071143399261650586e+00,7.743185666385512533e-01,9.813023293720215534e-01,1.305457939987545585e-02,1.022234838898228918e+04,1.286527089560555483e-02
1.263396408919756553e+01,5.639074007058002547e-01,2.777218540458117335e+00,1.133119007088326580e+00,7.625319294841994763e-03,1.269232389895691631e+04,2.452702105513129144e-02
3.550309365122538807e+00,1.062393415314494050e+00,1.446918213447292878e+00,1.326868837793746536e+00,2.815566108494402947e-03,6.575185305837398118e+03,2.408527794644566011e-02
1.231453592221287252e+01,7.052999831453339308e-01,7.506399239425881609e-01,1.840319555588417616e-02,1.110001523506070481e-02,1.355216031537456365e+04,1.021918293123291743e-02
5.849767408694130921e+00,1.045718393196859886e+00,1.779874194488205996e-01,1.754381033673909851e+00,9.096239215478377216e-03,1.471527422199989996e+04,1.103651811397927604e-02
1.061734750321424769e+01,9.864307247270429624e-01,1.225491397281676775e+00,9.909489072913458818e-01,1.630659815110360733e-03,1.607011823118642315e+04,2.407624872338497146e-02
1.216390676860770448e+01,8.682589041217432246e-01,2.790377740906288651e+00,1.941330416134496861e+00,6.798807587162275859e-03,1.209988072661641672e+04,1.025329827458143842e-02
8.075808505053684527e+00,8.281413882683036354e-01,2.778125270069316533e-01,2.732705403064325633e+00,9.350552772676875429e-03,1.071813619415301218e+04,1.639499133678084392e-02
4.834075463391863003e+00,7.531175472505357016e-01,2.060495936295789310e+00,2.680160670299898129e+00,4.480081538694230189e-03,1.090738739610207995e+04,2.198682054566441363e-02
3.121245455594409801e+00,9.332939886916311600e-01,4.529481437623404938e-01,2.094719989321143672e+00,9.211963303310317930e-03,1.746033992542532360e+04,2.117007647404422696e-02
5.132880907505006363e+00,1.013916796074134652e+00,9.757120922713218292e-01,8.863271945559524356e-01,7.471955788086512458e-03,1.839142063831745691e+04,2.323633522569414078e-02
1.402009881360988963e+01,9.816041329096938384e-01,2.299169943103330505e-01,1.455880897917745109e+00,2.614544646815777050e-03,1.655516268630428385e+04,2.031408185987695555e-02
7.784002172435982914e+00,5.635809951676165053e-01,2.344798034515394036e+00,1.818677423760931777e+00,6.575235437928128243e-03,5.472851214813999832e+03,2.331697712002375397e-02
1.066781859779229791e+01,5.593075439327727105e-01,9.953919045187960002e-01,2.596742398734501300e+00,3.294079752130355497e-03,1.748965407922251325e+04,1.388634625529312598e-02
3.262667124743962255e+00,6.588037812578105834e-01,2.451428306059695306e+00,1.129501152131584807e-01,7.320895340362392791e-03,9.222671298163179017e+03,1.369545388952250232e-02
4.944342125574570979e+00,9.840156149470657976e-01,9.742462116798823457e-01,2.475074215825262769e+00,8.181883736200042806e-03,1.984910223007549212e+04,1.063116745968101240e-02
1.319126726654888415e+01,1.004637007078675648e+00,1.287319228270365379e+00,8.254069413392864374e-02,6.680345178722946024e-03,8.727887564374317662e+03,1.858596826309699690e-02
9.143828855963375801e+00,9.291181916350843562e-01,4.348284982267778404e-02,1.670869413075519727e+00,5.454814592841720697e-03,1.962039559818174894e+04,1.661917867013442199e-02
6.618062169895615909e+00,9.044673927868871477e-01,1.144420357375089736e+00,1.408266455319560961e+00,5.918132585448085403e-03,1.861484362641752159e+04,1.256619877316240974e-02
8.782783676825419050e+00,8.973783868338811587e-01,1.884151028222353252e+00,2.027060164836186118e+00,1.904372372955793948e-03,1.549641507076200833e+04,1.287228693515346870e-02
5.859006011833250760e+00,1.038404185530422685e+00,1.559800363577687587e+00,2.102673230587207343e+00,3.706834286502965013e-03,6.755007947777947265e+03,1.688823914125857709e-02
4.755078208445493004e+00,6.376911620925501678e-01,1.042495407340508606e+00,4.845422894329465269e-01,1.303967743354824890e-02,7.926405948471821830e+03,1.504490942707321227e-02
1.486158337707584387e+01,7.246332384402476290e-01,1.383970860863238117e-01,1.905246257577120739e+00,9.085265878527395284e-03,1.711693111602992576e+04,1.959740638903183924e-02
1.398999248462065204e+01,5.949831795188047501e-01,5.575026766226013342e-01,2.888998781374958469e+00,6.565240569803135195e-03,1.380075214714242793e+04,1.672432910693755215e-02
6.536115219170920199e+00,1.045457104714576202e+00,2.394144909062468685e+00,2.452868532268785984e+00,1.389459086695736187e-02,1.618289434477649047e+04,2.328542878316929021e-02
3.051238142557539224e+00,6.334340206281360297e-01,1.377785693782314524e+00,2.998913040399793672e+00,1.709325721643333452e-03,1.012719377220932074e+04,1.712693351575134137e-02
9.930501902961323069e+00,5.677915717284517383e-01,6.209345631309258762e-01,3.375759548499651652e-01,4.956030375371110221e-03,1.121423260872708488e+04,2.220396746239072100e-02
1.025845062869412949e+01,8.951847944082861330e-01,1.434361954679771900e+00,1.096691935721258115e+00,7.202630815729346714e-03,7.286578136077592717e+03,1.352729918870717793e-02
1.072030563199639808e+01,8.180394191870539178e-01,3.411409552683820068e-01,2.052671882232007139e+00,8.779115475670772398e-03,9.209121427661215421e+03,2.037518383433515462e-02
9.370027219051163314e+00,5.704381147338543068e-01,2.526712442600818509e+00,1.628120845606420564e-01,1.282259435923800359e-02,7.732471268333390981e+03,1.838334511573855301e-02
1.383086324291683411e+01,9.752454742330103343e-01,1.840603132083657112e+00,2.462075017960764889e+00,1.188135780456291840e-02,8.113204391740087885e+03,1.776611578111520623e-02
6.208000384631880308e+00,6.074274028585956442e-01,1.205843450317947596e+00,2.056773260043013529e+00,1.461126940057245679e-02,1.111349224847796722e+04,2.143221625999865154e-02
1.392063928329448075e+01,9.756652454159635557e-01,1.487264136596001318e+00,2.737643315629918472e+00,3.363245409607350158e-03,1.451390505140397181e+04,1.444724648154437248e-02
9.289607837200378526e+00,5.652738626407328715e-01,1.062963538798697316e+00,1.552692105875792095e+00,9.965399231087683496e-03,1.777712927730657975e+04,1.927595351807135510e-02
4.986863027809844695e+00,9.723732052135726223e-01,1.541606081195678435e+00,1.906073670038962442e+00,5.629043790196836157e-03,5.401092204273720199e+03,1.399537986615888296e-02
4.012588705600746763e+00,9.417947480964214968e-01,2.591908830047060963e+00,8.527466389536684233e-01,2.179906275718067419e-03,1.938993621819123655e+04,2.495696257565886700e-02
1.335965683642566404e+01,1.052100607636445861e+00,1.706198516260214904e+00,8.542376768660022712e-01,4.611634936533734984e-03,1.226415250453632871e+04,1.005327375784934550e-02
1.264455148825514286e+01,9.142691718186761740e-01,2.541657509041556295e+00,2.417932954468275497e+00,6.119130081447760397e-03,1.061958842545760126e+04,2.059312731543370273e-02
1.270204556574024757e+01,9.790018046129836948e-01,2.218239138643423480e+00,1.428094068724149235e+00,6.593916622563710667e-03,1.313006453574156694e+04,1.294662063263011045e-02
1.175489600538895019e+01,7.593684807795493263e-01,9.717574014358970613e-01,5.183742880134039055e-01,5.340180684098382903e-03,1.667001061184133869e+04,1.663224244463338067e-02
3.677728827864507277e+00,7.843781254024926319e-01,2.892855136740473121e+00,3.329235263785765286e-01,1.247165797858917902e-02,1.348905735213570006e+04,2.338075883015425932e-02
8.850205398925336198e+00,8.688330093487740546e-01,1.674315631800859849e+00,1.978539510047334637e+00,1.436029152400196754e-02,8.322833289697959117e+03,1.932048989736445677e-02
5.495911124900695555e+00,8.085224533123583912e-01,1.787432748289182749e+00,8.806435716695746319e-01,1.006350225840691674e-03,5.462132723259911472e+03,2.335609126141513156e-02
1.224265578079118555e+01,7.921577618932609255e-01,2.306132249442738313e+00,7.619369313733170834e-01,1.572206706313879383e-03,1.944402431760329637e+04,1.308037041450636068e-02
1.184879560874332505e+01,6.436669321722097159e-01,1.550155101838298410e+00,2.653388091707165941e+00,1.267932503866481958e-02,1.833899846759705542e+04,1.238595229487303787e-02
1.111613049728456026e+01,1.006686669869774731e+00,1.156137853900291779e+00,2.580872235536739168e-01,1.356069968758908534e-02,1.119246133056170220e+04,1.842959620867771001e-02
